rooms,garages,useful_area,latitude,longitude,value,interior_quality,pred_nt_value,receita_nt,sinal_receita_nt,pred_time_on_market_source,pred_time_on_market_nt_value,time_on_market_agg,receita_tempo,sold_proba,sold
3.0,2.0,170,-23.582457,-46.687147100000004,2531130,3,2690425.8,159295.75,1.0,150.67288,170.68414,"(165, 180]",933.277966764754,0.08280815,False
2.0,2.0,166,-23.5778483,-46.6497544,1224180,1,1717307.8,493127.75,1.0,72.14227,126.099396,"(120, 135]",3910.627382941778,0.45125273,False
2.0,2.0,104,-23.6025862,-46.646113299999996,1036140,2,1239375.2,203235.25,1.0,92.96177,109.500114,"(105, 120]",1856.027740588873,0.25120243,False
2.0,2.0,77,-23.6385846,-46.6695042,744956,2,764638.75,19682.75,1.0,91.78103,109.74148,"(105, 120]",179.3556125245802,0.3952799,False
3.0,3.0,190,-23.613777499999998,-46.739495899999994,1045610,1,1341709.5,296099.5,1.0,91.78877,111.39076,"(105, 120]",2658.2051671859513,0.29278567,False
3.0,1.0,127,-23.580636,-46.6922739,3000930,1,1887114.9,-1113815.125,-1.0,140.02896,153.21146,"(150, 165]",-7269.790079062902,0.15499583,False
4.0,4.0,196,-23.501634,-46.6374186,1893090,3,1597034.5,-296055.5,-1.0,130.89165,99.81584,"(90, 105]",-2966.0171675407487,0.59168047,True
3.0,1.0,118,-23.5410987,-46.6823585,765432,3,1015915.94,250483.9375,1.0,67.77133,84.45309,"(75, 90]",2965.9536061235285,0.68319154,True
2.0,1.0,65,-23.5623567,-46.630788700000004,412801,3,620042.75,207241.75,1.0,39.784954,121.11605,"(120, 135]",1711.1006242990911,0.57758176,True
4.0,3.0,182,-23.5404437,-46.6809437,1795080,1,1836475.1,41395.125,1.0,87.71271,115.89133,"(105, 120]",357.18915388883346,0.5874602,True
4.0,3.0,198,-23.6219021,-46.635506899999996,2108480,2,1648299.0,-460181.0,-1.0,148.58493,132.2168,"(120, 135]",-3480.5033163453727,0.4385253,False
3.0,2.0,122,-23.5302242,-46.575694,1034460,1,827405.7,-207054.3125,-1.0,130.5226,75.925354,"(75, 90]",-2727.0773408491104,0.68719226,True
3.0,1.0,70,-23.6194625,-46.73158660000001,616747,3,500477.97,-116269.03125,-1.0,100.71991,57.115795,"(45, 60]",-2035.6721109138095,0.75903547,True
3.0,3.0,180,-23.6352888,-46.7159311,1950240,1,1631988.5,-318251.5,-1.0,114.41899,117.73747,"(105, 120]",-2703.0604033699656,0.38991475,False
2.0,1.0,79,-23.5639938,-46.6443359,818286,1,692710.5,-125575.5,-1.0,107.05432,96.34161,"(90, 105]",-1303.4398645262695,0.6387647,True
3.0,2.0,93,-23.6220806,-46.6407929,614287,1,847783.7,233496.6875,1.0,63.49001,142.05101,"(135, 150]",1643.7523906608926,0.4851795,False
3.0,3.0,179,-23.6005942,-46.6081954,1341330,3,1482791.5,141461.5,1.0,112.109085,123.17595,"(120, 135]",1148.450659706045,0.4047641,False
3.0,2.0,188,-23.57335,-46.6592247,2246640,2,2644833.2,398193.25,1.0,129.03516,138.89401,"(135, 150]",2866.885641596571,0.2823523,False
4.0,3.0,198,-23.595175199999996,-46.6306595,2783830,3,2133907.5,-649922.5,-1.0,171.31934,155.42249,"(150, 165]",-4181.650412614935,0.2680344,False
3.0,2.0,117,-23.622372,-46.6734232,1260650,2,1156827.1,-103822.875,-1.0,111.66309,109.08779,"(105, 120]",-951.7368866558426,0.40110096,False
4.0,3.0,167,-23.634705399999998,-46.71462929999999,1657580,2,1555072.9,-102507.125,-1.0,102.36699,117.73747,"(105, 120]",-870.6414601370158,0.34756628,False
1.0,1.0,36,-23.571426000000002,-46.6390069,427166,1,380661.97,-46504.03125,-1.0,91.76106,79.86202,"(75, 90]",-582.3047031934026,0.8140223,True
4.0,4.0,218,-23.6091609,-46.734948200000005,2023800,2,1897509.1,-126290.875,-1.0,164.67654,157.98187,"(150, 165]",-799.4010512387116,0.29118764,False
3.0,1.0,400,-23.590198,-46.6458711,4342370,2,2705692.8,-1636677.25,-1.0,142.35342,125.14165,"(120, 135]",-13078.597611617597,0.11092173,False
4.0,4.0,400,-23.599660999999998,-46.660256,4430040,2,4398556.0,-31484.0,-1.0,129.61063,137.2579,"(135, 150]",-229.3784115186829,0.18931568,False
4.0,3.0,229,-23.5939681,-46.670629600000005,3081850,1,3421212.8,339362.75,1.0,118.00257,163.54553,"(150, 165]",2075.0352845461703,0.18756014,False
4.0,2.0,170,-23.6336203,-46.7016758,1140610,3,1449267.5,308657.5,1.0,93.61421,120.74494,"(120, 135]",2556.276856198876,0.55914336,True
3.0,1.0,132,-23.571257199999998,-46.6496199,1246770,3,1280189.2,33419.25,1.0,103.3439,103.3439,"(90, 105]",323.37902056270826,0.5363577,True
1.0,1.0,48,-23.5582948,-46.6444298,375425,2,526933.3,151508.3125,1.0,77.95987,108.11518,"(105, 120]",1401.3602080831577,0.45750582,False
4.0,2.0,120,-23.579652,-46.581359899999995,850094,3,883054.2,32960.1875,1.0,115.461975,107.47144,"(105, 120]",306.68786540756014,0.38209948,False
3.0,2.0,82,-23.492398899999998,-46.6391726,561470,1,605543.56,44073.5625,1.0,119.116776,134.92151,"(120, 135]",326.66075924858654,0.7501847,True
2.0,2.0,108,-23.611311699999998,-46.662285,1218160,3,1350525.5,132365.5,1.0,111.26839,156.07765,"(150, 165]",848.0746495279706,0.22325248,False
2.0,1.0,62,-23.634776199999997,-46.6366654,736518,2,515814.3,-220703.6875,-1.0,123.843506,112.914665,"(105, 120]",-1954.6060475470492,0.5499014,True
3.0,1.0,95,-23.6044096,-46.6392561,680227,2,696573.4,16346.375,1.0,70.35478,104.49625,"(90, 105]",156.4302601563666,0.7759967,True
2.0,1.0,55,-23.572851999999997,-46.7264695,371168,2,445610.03,74442.03125,1.0,54.139923,58.84109,"(45, 60]",1265.1368250910107,0.77340233,True
2.0,2.0,65,-23.603725,-46.622499,602528,1,686815.6,84287.625,1.0,114.26729,144.9343,"(135, 150]",581.5574886502104,0.3949345,False
3.0,1.0,135,-23.612653899999998,-46.6849084,1302790,2,1338613.1,35823.125,1.0,148.40671,131.21494,"(120, 135]",273.01103275591436,0.51268077,True
3.0,3.0,143,-23.6264195,-46.707108000000005,1524490,1,1192304.9,-332185.125,-1.0,113.9658,112.010544,"(105, 120]",-2965.6594251002252,0.53758144,True
4.0,1.0,152,-23.548475399999997,-46.660138,1703370,1,1575051.9,-128318.125,-1.0,118.36186,124.35052,"(120, 135]",-1031.9066443313773,0.44136968,False
4.0,3.0,230,-23.6217705,-46.6730862,2093670,1,2192808.2,99138.25,1.0,94.94716,118.73236,"(105, 120]",834.9724481072692,0.34853607,False
4.0,2.0,127,-23.6193109,-46.7345497,804169,2,909403.2,105234.1875,1.0,67.43007,101.87816,"(90, 105]",1032.9415939372327,0.5971036,True
4.0,2.0,138,-23.5850197,-46.686780600000006,1469810,1,1821174.2,351364.25,1.0,93.53836,149.28488,"(135, 150]",2353.6492527137943,0.2199727,False
3.0,2.0,159,-23.5641704,-46.6579093,1890130,1,1903390.0,13260.0,1.0,92.73708,121.340096,"(120, 135]",109.27962388007411,0.35072342,False
3.0,2.0,154,-23.566674,-46.660957,2259200,2,2051757.0,-207443.0,-1.0,131.57663,123.787,"(120, 135]",-1675.8059869300544,0.23265575,False
4.0,3.0,251,-23.607816500000002,-46.7086653,1733940,1,1771142.6,37202.625,1.0,98.89288,119.668976,"(105, 120]",310.87944675673685,0.6239926,True
3.0,1.0,78,-23.5914741,-46.7215035,529771,1,570428.2,40657.1875,1.0,55.367702,88.1675,"(75, 90]",461.13574675473296,0.37002102,False
4.0,2.0,147,-23.6256943,-46.7183279,1751980,1,1208294.5,-543685.5,-1.0,157.29062,109.851074,"(105, 120]",-4949.296161795755,0.525734,True
4.0,1.0,134,-23.5810417,-46.6472669,1006480,2,1339559.9,333079.875,1.0,78.23807,127.05531,"(120, 135]",2621.5344077009167,0.5111467,True
3.0,2.0,99,-23.6139098,-46.739428499999995,760860,3,748181.06,-12678.9375,-1.0,109.3729,109.3729,"(105, 120]",-115.92393799406727,0.5100717,True
3.0,2.0,94,-23.5616697,-46.5813702,791592,1,733681.9,-57910.125,-1.0,90.5205,89.5936,"(75, 90]",-646.3645469399684,0.5098958,True
3.0,3.0,190,-23.599625600000003,-46.7291769,1240090,3,1403695.5,163605.5,1.0,86.16988,113.35116,"(105, 120]",1443.3509342261373,0.56458414,True
3.0,2.0,110,-23.629009600000003,-46.646313799999994,863399,3,942649.4,79250.375,1.0,107.03614,104.87391,"(90, 105]",755.6729386580114,0.59957474,True
3.0,1.0,108,-23.554572,-46.6585398,907716,2,1055772.8,148056.75,1.0,80.27411,88.02584,"(75, 90]",1681.9691663597748,0.45466325,False
2.0,1.0,140,-23.6019803,-46.6668445,1574800,2,1729345.0,154545.0,1.0,126.37995,130.13043,"(120, 135]",1187.6161284618563,0.20597422,False
4.0,4.0,285,-23.6008427,-46.6632532,4541930,3,3904846.8,-637083.25,-1.0,178.39273,178.39273,"(165, 180]",-3571.239968434232,0.06203522,False
5.0,4.0,266,-23.5764612,-46.6502531,3631230,2,3243171.5,-388058.5,-1.0,169.5669,119.64795,"(105, 120]",-3243.3359914136117,0.14462328,False
3.0,1.0,110,-23.562383399999998,-46.6514729,1024780,2,1112261.2,87481.25,1.0,74.16042,93.99872,"(90, 105]",930.6642858302355,0.4985105,False
2.0,1.0,65,-23.5831383,-46.6460884,505615,1,696486.9,190871.875,1.0,76.24385,114.416016,"(105, 120]",1668.226899506666,0.37720576,False
3.0,2.0,110,-23.612548,-46.7050219,701323,1,1101234.1,399911.125,1.0,67.43007,112.176926,"(105, 120]",3565.0034323014484,0.48862952,False
1.0,2.0,60,-23.592811800000003,-46.624939000000005,758945,1,727509.06,-31435.9375,-1.0,213.81511,214.04025,"(210, 225]",-146.8692785846385,0.1209798,False
3.0,1.0,75,-23.5877407,-46.6261636,532169,1,609454.2,77285.1875,1.0,62.20056,101.19871,"(90, 105]",763.6973766534682,0.6266084,True
4.0,3.0,182,-23.619312899999997,-46.6788997,1620290,1,1927693.1,307403.125,1.0,85.42886,119.737434,"(105, 120]",2567.310102920023,0.4454242,False
3.0,2.0,183,-23.612748100000005,-46.6636784,2275020,3,1863490.9,-411529.125,-1.0,162.61548,153.07343,"(150, 165]",-2688.442649090594,0.31782633,False
3.0,3.0,248,-23.5097595,-46.6507406,1839060,2,1979891.9,140831.875,1.0,98.21738,111.18846,"(105, 120]",1266.60512564625,0.6422056,True
3.0,1.0,112,-23.5480818,-46.6542883,1255120,3,1121012.6,-134107.375,-1.0,105.64877,93.99872,"(90, 105]",-1426.69365582845,0.45470235,False
4.0,3.0,244,-23.568520499999998,-46.656074700000005,2967320,3,2779601.2,-187718.75,-1.0,150.50635,171.31934,"(165, 180]",-1095.7242448598024,0.23706362,False
3.0,2.0,102,-23.6093169,-46.6394021,1040150,3,924503.94,-115646.0625,-1.0,112.76143,110.54491,"(105, 120]",-1046.1455533315454,0.6144674,True
4.0,2.0,123,-23.5853047,-46.6433672,1093940,2,1305394.6,211454.625,1.0,72.793846,98.8287,"(90, 105]",2139.607532842996,0.5061896,True
4.0,2.0,215,-23.5340109,-46.664626299999995,2479240,1,2146399.2,-332840.75,-1.0,128.2756,134.54373,"(120, 135]",-2473.8480627863496,0.40580478,False
3.0,2.0,100,-23.600111899999998,-46.6639402,996984,2,1232949.0,235965.0,1.0,97.87833,125.305725,"(120, 135]",1883.1142776285928,0.24608095,False
3.0,1.0,200,-23.5895812,-46.6325955,2120020,1,1824551.0,-295469.0,-1.0,111.25519,124.22293,"(120, 135]",-2378.5383088275576,0.48865423,False
4.0,2.0,135,-23.622737100000002,-46.675429,1806110,2,1352986.5,-453123.5,-1.0,124.44145,127.288345,"(120, 135]",-3559.8192340441447,0.51499844,True
4.0,3.0,180,-23.538064399999996,-46.6577914,1841950,3,2008731.8,166781.75,1.0,121.177795,121.177795,"(120, 135]",1376.3392000612478,0.5105409,True
3.0,3.0,365,-23.5723192,-46.6513027,4193060,3,3595808.8,-597251.25,-1.0,158.52908,159.68677,"(150, 165]",-3740.142399136493,0.13857941,False
3.0,2.0,80,-23.621339000000003,-46.617123299999996,738290,2,536315.4,-201974.625,-1.0,174.23326,66.04154,"(60, 75]",-3058.2966224082006,0.81805474,True
2.0,1.0,63,-23.6023757,-46.6700029,775650,2,693766.6,-81883.375,-1.0,133.72905,122.29924,"(120, 135]",-669.5329825827888,0.21440315,False
2.0,2.0,57,-23.6208108,-46.6374201,610172,1,576834.06,-33337.9375,-1.0,94.17041,95.90825,"(90, 105]",-347.6024000217646,0.5611867,True
2.0,1.0,74,-23.5940667,-46.6762065,784659,1,904576.1,119917.125,1.0,111.99366,143.38297,"(135, 150]",836.3415063044165,0.2933575,False
2.0,1.0,55,-23.642197600000003,-46.6623375,311394,1,385755.2,74361.1875,1.0,53.010555,50.164078,"(45, 60]",1482.3593061465474,0.8276875,True
4.0,4.0,300,-23.6098742,-46.6591796,2766650,3,3516875.2,750225.25,1.0,162.03763,174.47311,"(165, 180]",4299.947612221856,0.121977724,False
3.0,2.0,84,-23.617116,-46.633041999999996,853253,2,734676.1,-118576.875,-1.0,168.41998,90.23818,"(90, 105]",-1314.0432606545025,0.55726546,True
3.0,1.0,119,-23.5650789,-46.65594960000001,1389270,2,1288868.9,-100401.125,-1.0,130.86946,146.96877,"(135, 150]",-683.1460060456335,0.32350305,False
3.0,2.0,165,-23.5597336,-46.6724716,1538530,3,1909463.1,370933.125,1.0,100.69632,124.36118,"(120, 135]",2982.7082338334417,0.41851202,False
3.0,1.0,133,-23.561993,-46.6871659,1377620,2,1402560.6,24940.625,1.0,124.18931,126.91097,"(120, 135]",196.52063560767624,0.5977122,True
2.0,1.0,75,-23.629770899999997,-46.7389473,893868,3,705722.6,-188145.375,-1.0,169.7966,107.93576,"(105, 120]",-1743.12363327819,0.30001053,False
3.0,1.0,187,-23.545140300000003,-46.6531649,1763480,1,1764552.6,1072.625,1.0,119.38252,157.45708,"(150, 165]",6.812173960401806,0.3979593,False
2.0,1.0,78,-23.528609,-46.675290999999994,713804,3,672554.6,-41249.375,-1.0,98.354935,88.04229,"(75, 90]",-468.51774442349006,0.39902216,False
2.0,2.0,151,-23.559998,-46.6792273,1467440,3,1943356.5,475916.5,1.0,120.82492,149.28488,"(135, 150]",3187.97519832813,0.18670113,False
3.0,2.0,182,-23.623768600000002,-46.6870456,1372610,3,1759418.1,386808.125,1.0,111.596466,125.955055,"(120, 135]",3071.0011938205776,0.50221586,True
2.0,1.0,78,-23.5294932,-46.687361100000004,753864,2,695305.6,-58558.375,-1.0,96.56439,90.33816,"(90, 105]",-648.2130754138888,0.6367024,True
2.0,1.0,75,-23.549785999999997,-46.6903986,651606,3,747910.25,96304.25,1.0,88.04229,107.96904,"(105, 120]",891.9617148956755,0.693621,True
3.0,2.0,89,-23.585593499999998,-46.605002500000005,772339,2,753806.06,-18532.9375,-1.0,89.20398,118.48502,"(105, 120]",-156.41586550581326,0.31326535,False
3.0,2.0,95,-23.5571781,-46.6775322,1028100,1,1008663.6,-19436.375,-1.0,79.67207,106.753975,"(105, 120]",-182.06699109384434,0.6729723,True
4.0,3.0,148,-23.6026753,-46.673198799999994,1607830,3,1866408.1,258578.125,1.0,116.193695,114.62266,"(105, 120]",2255.907601668044,0.15476741,False
2.0,1.0,90,-23.6084772,-46.6395592,689481,1,667567.1,-21913.875,-1.0,84.54777,102.95542,"(90, 105]",-212.84818897196672,0.63815385,True
2.0,1.0,59,-23.602361399999996,-46.6036593,490280,2,388945.53,-101334.46875,-1.0,105.86349,49.92801,"(45, 60]",-2029.6116490968136,0.6143913,True
2.0,1.0,78,-23.551599399999997,-46.6876648,754607,1,738834.9,-15772.125,-1.0,94.48826,98.354935,"(90, 105]",-160.35926462997782,0.63758326,True
4.0,3.0,242,-23.534379100000002,-46.6821611,2363070,1,2325915.5,-37154.5,-1.0,109.4724,121.4729,"(120, 135]",-305.86657501813875,0.40571433,False
3.0,2.0,120,-23.612060600000003,-46.623140500000005,1275680,1,972191.2,-303488.8125,-1.0,112.80185,103.11107,"(90, 105]",-2943.319434576789,0.5529427,True
3.0,2.0,118,-23.5745632,-46.731281200000005,970448,3,900173.0,-70275.0,-1.0,116.55385,72.856094,"(60, 75]",-964.5727048229447,0.5476849,True
1.0,2.0,40,-23.606717,-46.6634526,466438,3,663816.7,197378.6875,1.0,65.54955,148.50418,"(135, 150]",1329.1119906045496,0.28451258,False
2.0,1.0,59,-23.6009887,-46.6089883,442013,2,409982.03,-32030.96875,-1.0,82.82967,32.511223,"(30, 45]",-985.2280521182331,0.624007,True
2.0,1.0,64,-23.5858222,-46.7188479,462129,1,499374.7,37245.6875,1.0,61.13895,81.490364,"(75, 90]",457.05633939559624,0.6284359,True
4.0,2.0,160,-23.610623999999998,-46.6610437,1733460,1,1751059.0,17599.0,1.0,104.51332,126.099396,"(120, 135]",139.5645069911242,0.36670583,False
2.0,1.0,90,-23.5624014,-46.666342,988699,3,1050583.9,61884.875,1.0,122.80939,122.80939,"(120, 135]",503.90997306805946,0.4299813,False
4.0,2.0,214,-23.639049399999998,-46.7007211,2267660,2,1791273.0,-476387.0,-1.0,149.43436,134.11472,"(120, 135]",-3552.0859732161975,0.53487754,True
3.0,1.0,95,-23.581201500000002,-46.6242676,720817,2,677095.3,-43721.6875,-1.0,82.1794,84.5991,"(75, 90]",-516.8103257290185,0.72211564,True
4.0,3.0,176,-23.6183018,-46.73791920000001,1093650,2,1341805.5,248155.5,1.0,98.72871,96.28715,"(90, 105]",2577.2442780421043,0.5416873,True
2.0,1.0,103,-23.5517042,-46.679777,1082130,3,917699.5,-164430.5,-1.0,87.8815,100.28928,"(90, 105]",-1639.5620134837902,0.66627324,True
1.0,1.0,33,-23.5568487,-46.6746325,300250,3,432663.84,132413.84375,1.0,59.92195,125.75645,"(120, 135]",1052.9388121165439,0.66648644,True
3.0,2.0,126,-23.6268691,-46.7308292,804681,2,903186.4,98505.375,1.0,67.43007,75.996475,"(75, 90]",1296.183470551681,0.63488257,True
2.0,1.0,85,-23.539367000000002,-46.680335,838258,3,742434.0,-95824.0,-1.0,94.77792,88.80896,"(75, 90]",-1078.9902284876216,0.2904394,False
2.0,1.0,60,-23.6380129,-46.6404408,497130,1,353715.3,-143414.6875,-1.0,76.24385,61.122383,"(60, 75]",-2346.3530082570746,0.8435665,True
2.0,1.0,79,-23.5741616,-46.639419000000004,875180,2,649976.4,-225203.625,-1.0,132.25903,106.3321,"(105, 120]",-2117.926996466497,0.5909179,True
3.0,2.0,148,-23.594319100000003,-46.667039,2875550,1,1910758.2,-964791.75,-1.0,171.28189,121.444534,"(120, 135]",-7944.2994742171395,0.2073628,False
2.0,3.0,167,-23.553327600000003,-46.69204310000001,2362380,3,2223377.5,-139002.5,-1.0,129.27951,129.27951,"(120, 135]",-1075.2090525752726,0.15409529,False
1.0,1.0,49,-23.6244523,-46.7306686,375394,3,433568.2,58174.1875,1.0,71.91475,87.50728,"(75, 90]",664.7925582362097,0.81433576,True
2.0,1.0,50,-23.592660100000003,-46.6747404,710642,2,673990.7,-36651.3125,-1.0,132.50038,117.73475,"(105, 120]",-311.3041210093827,0.23090415,False
4.0,1.0,136,-23.5371987,-46.6696167,1120370,1,1216714.4,96344.375,1.0,78.2556,101.5441,"(90, 105]",948.7934502555602,0.5478835,True
3.0,1.0,121,-23.5678601,-46.691911,1048580,1,1586064.4,537484.375,1.0,82.66234,131.29974,"(120, 135]",4093.5675885487967,0.31595448,False
4.0,3.0,238,-23.6027725,-46.6584619,2900850,3,2737474.2,-163375.75,-1.0,175.24399,143.25876,"(135, 150]",-1140.4241643541118,0.2410072,False
1.0,1.0,40,-23.596514000000003,-46.6109271,271064,2,254206.38,-16857.625,-1.0,66.54563,63.442055,"(60, 75]",-265.71688238690336,0.7630044,True
1.0,1.0,65,-23.587699,-46.674153999999994,1086520,1,876227.1,-210292.875,-1.0,137.45245,137.46194,"(135, 150]",-1529.82613218813,0.20945166,False
4.0,4.0,300,-23.610910600000004,-46.7318555,1610760,2,1557141.6,-53618.375,-1.0,113.08337,96.076355,"(90, 105]",-558.0808619446483,0.53287524,True
4.0,4.0,260,-23.6366667,-46.73,1743680,1,1789231.2,45551.25,1.0,97.92825,94.31779,"(90, 105]",482.9550328370147,0.50039995,True
4.0,2.0,70,-23.5942143,-46.609656799999996,460530,3,576128.06,115598.0625,1.0,49.770885,97.58029,"(90, 105]",1184.6455921496438,0.40395987,False
3.0,2.0,95,-23.5759277,-46.618883600000004,888906,1,845011.06,-43894.9375,-1.0,115.291954,103.91872,"(90, 105]",-422.3968406046208,0.48422337,False
2.0,1.0,65,-23.5548496,-46.66208889999999,728415,1,727445.3,-969.6875,-1.0,118.56612,122.43279,"(120, 135]",-7.9201615752125045,0.36277854,False
3.0,3.0,200,-23.563581,-46.6809631,2495120,3,2591078.5,95958.5,1.0,139.59998,139.59998,"(135, 150]",687.3819253709548,0.29966247,False
2.0,1.0,65,-23.603855,-46.6712419,608620,3,693766.6,85146.625,1.0,98.40627,112.07355,"(105, 120]",759.7388233282304,0.37372017,False
3.0,2.0,157,-23.618259,-46.684800700000004,1727210,3,1573123.5,-154086.5,-1.0,125.955055,111.68128,"(105, 120]",-1379.6985240556462,0.46213776,False
3.0,2.0,130,-23.58462,-46.686026,1488270,3,1692993.2,204723.25,1.0,122.98439,128.40195,"(120, 135]",1594.3936579539986,0.32849497,False
2.0,1.0,150,-23.6004865,-46.6688916,1483730,1,1805144.9,321414.875,1.0,96.25379,132.26486,"(120, 135]",2430.085133668124,0.18645427,False
1.0,1.0,45,-23.5830628,-46.6796597,603809,1,631418.9,27609.875,1.0,108.607414,124.25308,"(120, 135]",222.20676134863473,0.27766633,False
3.0,2.0,198,-23.5408425,-46.6713292,1720120,3,1744536.1,24416.125,1.0,135.87527,135.87527,"(135, 150]",179.69512894394683,0.50378007,True
3.0,1.0,63,-23.5292419,-46.689857700000005,542192,3,627350.56,85158.5625,1.0,96.45896,108.44916,"(105, 120]",785.2395011118109,0.30700898,False
3.0,2.0,103,-23.5812551,-46.6076148,765818,1,767028.25,1210.25,1.0,77.100075,91.69023,"(90, 105]",13.199334133354057,0.43164998,False
2.0,1.0,64,-23.534729100000003,-46.6921688,420251,3,647769.56,227518.5625,1.0,67.39918,98.22347,"(90, 105]",2316.3359682630894,0.5107209,True
3.0,2.0,130,-23.5338729,-46.67347720000001,1060610,1,1201494.4,140884.375,1.0,70.5533,107.19424,"(105, 120]",1314.2905744225175,0.57501936,True
2.0,1.0,75,-23.5332471,-46.66750820000001,487155,2,745598.7,258443.6875,1.0,54.92882,96.15681,"(90, 105]",2687.731588733733,0.43350953,False
4.0,4.0,320,-23.599625600000003,-46.7291769,2088570,3,2213783.8,125213.75,1.0,111.19254,111.19254,"(105, 120]",1126.0984467857613,0.21514165,False
3.0,3.0,161,-23.5784128,-46.5901097,1093540,2,1193748.0,100208.0,1.0,110.834236,102.75437,"(90, 105]",975.2188485769576,0.4083243,False
2.0,1.0,60,-23.634723899999997,-46.6610564,398100,3,470684.34,72584.34375,1.0,65.44562,84.48343,"(75, 90]",859.1548028737665,0.76056015,True
2.0,1.0,106,-23.537054,-46.654065,1148460,1,1032873.25,-115586.75,-1.0,122.98191,101.85814,"(90, 105]",-1134.7816786322867,0.63899153,True
1.0,1.0,44,-23.562824,-46.685207500000004,315206,3,498937.8,183731.8125,1.0,38.936333,86.53898,"(75, 90]",2123.110481795692,0.59621376,True
2.0,1.0,123,-23.5779831,-46.672649799999995,1398790,2,1455835.1,57045.125,1.0,128.527,124.712845,"(120, 135]",457.4117852033376,0.45969087,False
2.0,1.0,55,-23.5956093,-46.6787005,837100,3,700735.0,-136365.0,-1.0,139.79382,127.83848,"(120, 135]",-1066.697617486704,0.21566407,False
2.0,1.0,135,-23.563325,-46.6455333,1072790,2,1222434.5,149644.5,1.0,60.84454,103.3439,"(90, 105]",1448.0244722007883,0.68163145,True
3.0,3.0,130,-23.5192679,-46.704825299999996,587491,1,1244886.4,657395.375,1.0,56.958824,121.47767,"(120, 135]",5411.656164449894,0.6683154,True
3.0,1.0,180,-23.5456112,-46.6689419,1674240,3,1768621.4,94381.375,1.0,118.21472,138.08708,"(135, 150]",683.4917046192267,0.5749776,True
4.0,3.0,156,-23.613823999999997,-46.683842,1926440,2,1814342.5,-112097.5,-1.0,135.69745,140.01608,"(135, 150]",-800.6044576265239,0.24010924,False
4.0,5.0,354,-23.5363044,-46.6596821,4114110,2,4375291.5,261181.5,1.0,136.0669,138.1284,"(135, 150]",1890.8602059811212,0.20320997,False
4.0,3.0,233,-23.6086308,-46.657560100000005,2481590,1,2584423.8,102833.75,1.0,116.918365,152.82852,"(150, 165]",672.8701477769557,0.20877384,False
4.0,3.0,224,-23.5683883,-46.6623854,3163400,2,3204861.8,41461.75,1.0,181.79877,161.63531,"(150, 165]",256.5141783219226,0.2189098,False
3.0,3.0,272,-23.5784634,-46.647566600000005,4952620,3,3168506.8,-1784113.25,-1.0,158.52908,173.91605,"(165, 180]",-10258.474071664245,0.19041523,False
3.0,2.0,260,-23.620211800000003,-46.6357593,2316700,3,2118782.0,-197918.0,-1.0,112.96164,112.96164,"(105, 120]",-1752.081512305597,0.27890822,False
4.0,4.0,307,-23.6239314,-46.6754391,4228230,3,3760071.2,-468158.75,-1.0,178.39273,172.26746,"(165, 180]",-2717.627349482538,0.110641055,False
3.0,2.0,135,-23.611383399999998,-46.6397136,1025960,3,1181527.0,155567.0,1.0,84.520485,101.139755,"(90, 105]",1538.1389802354904,0.5703059,True
3.0,3.0,227,-23.5665161,-46.661292200000005,3214780,1,3222412.8,7632.75,1.0,142.5668,161.63531,"(150, 165]",47.222044283867774,0.19449843,False
3.0,2.0,161,-23.5861397,-46.644363500000004,1367640,3,1640525.6,272885.625,1.0,90.91144,106.891525,"(105, 120]",2552.921050704451,0.49051163,False
3.0,3.0,320,-23.579475,-46.628315,3187950,3,3032446.0,-155504.0,-1.0,120.48901,96.099945,"(90, 105]",-1618.1486876957565,0.3351251,False
3.0,1.0,136,-23.5624173,-46.6513163,1162460,1,1329391.4,166931.375,1.0,98.78392,163.64891,"(150, 165]",1020.0579671875576,0.44739062,False
3.0,1.0,105,-23.576969000000002,-46.670790999999994,812365,3,1166475.9,354110.875,1.0,91.41459,107.157646,"(105, 120]",3304.578699011567,0.3905413,False
4.0,2.0,290,-23.5436697,-46.6596348,2908740,3,3191922.2,283182.25,1.0,168.09897,162.17773,"(150, 165]",1746.1228638525922,0.22731058,False
4.0,3.0,175,-23.5339245,-46.68405739999999,1898900,2,1873235.4,-25664.625,-1.0,111.03044,115.89133,"(105, 120]",-221.45423376844982,0.5615748,True
3.0,1.0,150,-23.5684512,-46.6540947,1669170,2,1501545.0,-167625.0,-1.0,121.62885,124.35052,"(120, 135]",-1348.004042734003,0.464841,False
2.0,2.0,85,-23.6213805,-46.6335994,757382,3,763522.8,6140.8125,1.0,90.23818,90.23818,"(90, 105]",68.05115483577998,0.49565312,False
4.0,3.0,188,-23.560513699999998,-46.6615352,3529970,3,2533766.2,-996203.75,-1.0,176.1033,167.53528,"(165, 180]",-5946.232697899885,0.11915309,False
2.0,1.0,60,-23.621942,-46.640194,301154,1,489783.03,188629.03125,1.0,54.02426,76.68867,"(75, 90]",2459.6728290841675,0.7961291,True
2.0,1.0,57,-23.5970535,-46.6375545,934938,1,541064.5,-393873.5,-1.0,209.88202,99.44053,"(90, 105]",-3960.895064389553,0.5980873,True
4.0,4.0,270,-23.618177399999997,-46.674440999999995,3080230,3,3325554.2,245324.25,1.0,159.38577,173.19989,"(165, 180]",1416.4226652011641,0.17923732,False
