rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold,value_log1p,value_log1p_zscore,time_on_market_agg
2.0,1.0,60,-23.6008639,-46.6296854,694442,1,80.77647840678691,0,13.450865364374202,-0.8253507696472591,"(75, 90]"
4.0,2.0,105,-23.5300142,-46.687508,1229270,1,320.6976865551464,0,14.021931868715816,0.043200412065653934,"(315, 330]"
3.0,1.0,117,-23.6335129,-46.714236799999995,817306,2,231.0,1,13.613770068254036,-0.5775844027080045,"(225, 240]"
3.0,1.0,130,-23.5647992,-46.690612,937391,1,233.80352001630573,0,13.750856830190672,-0.3690852731459663,"(225, 240]"
2.0,1.0,65,-23.617320899999996,-46.6305932,669165,2,284.56785545183817,0,13.413787439870438,-0.8817436326472259,"(270, 285]"
3.0,1.0,206,-23.5566824,-46.656857099999996,1811390,1,1.0,1,14.409605616378014,0.6328243684545446,"(0, 15]"
3.0,1.0,108,-23.581429,-46.6742464,1180760,1,190.0,1,13.98166970382761,-0.01803545210447228,"(180, 195]"
2.0,1.0,70,-23.5941113,-46.6718232,1020550,1,226.02738954732465,0,13.835853235485507,-0.23981183879300946,"(225, 240]"
3.0,3.0,127,-23.6463603,-46.6692059,947959,2,66.0,1,13.762067586254137,-0.3520345174935345,"(60, 75]"
4.0,4.0,276,-23.606953100000002,-46.7037064,1818930,3,56.0,1,14.413759523850606,0.6391421636966333,"(45, 60]"
2.0,2.0,79,-23.5698284,-46.6640572,983567,3,75.0,1,13.798942055244723,-0.29595109573211603,"(60, 75]"
3.0,2.0,90,-23.5595039,-46.586718700000006,666558,2,138.0,1,13.40988393681358,-0.8876805807383462,"(135, 150]"
3.0,2.0,240,-23.633453600000003,-46.7034224,1381840,3,74.0,1,14.138927226039689,0.221141956677395,"(60, 75]"
3.0,2.0,182,-23.5457642,-46.657756299999996,1695720,3,101.0,1,14.34361857708462,0.5324628159553461,"(90, 105]"
2.0,2.0,220,-23.582801,-46.6796658,3080570,3,65.24601804854316,0,14.940625527377616,1.4404675548528274,"(60, 75]"
4.0,2.0,126,-23.5608129,-46.6057828,933181,2,1.0,1,13.746355530473606,-0.3759314270681081,"(0, 15]"
3.0,3.0,180,-23.6229685,-46.62085820000001,1146050,2,62.0,1,13.951832677884411,-0.06341542789493004,"(60, 75]"
2.0,2.0,151,-23.6011079,-46.716117499999996,1853840,3,316.39553339678133,0,14.432770260912495,0.6680561308349675,"(315, 330]"
4.0,3.0,300,-23.5991973,-46.6676873,3283970,3,267.0513518010723,0,15.004563918821189,1.5377132609534914,"(255, 270]"
2.0,2.0,145,-23.5525983,-46.6973418,2009590,2,118.0,1,14.513441776742804,0.7907517186032745,"(105, 120]"
4.0,4.0,152,-23.5684055,-46.630195,1667880,1,243.9914337235814,0,14.327064516430141,0.5072852773774694,"(240, 255]"
2.0,1.0,85,-23.541039,-46.676587,838258,1,116.3698451009089,0,13.63908240092458,-0.5390861607593563,"(105, 120]"
2.0,1.0,50,-23.613295,-46.598618,257171,2,141.0,1,12.457500400722676,-2.336187610001697,"(135, 150]"
3.0,3.0,125,-23.5897875,-46.6180883,1309870,1,192.0,1,14.08543921704608,0.13979053251633197,"(180, 195]"
3.0,1.0,92,-23.5977661,-46.635122700000004,577505,2,42.0,1,13.266474110934503,-1.1057966369061305,"(30, 45]"
3.0,1.0,106,-23.5646438,-46.6437653,974137,1,239.6918678542057,0,13.789308256366708,-0.3106034126448924,"(225, 240]"
3.0,2.0,103,-23.5712834,-46.6621745,1137720,3,280.34948393967784,0,13.944537696650503,-0.07451057097041025,"(270, 285]"
3.0,3.0,380,-23.6224551,-46.7262782,2076940,1,131.2883876728996,0,14.546406696099462,0.8408889958636628,"(120, 135]"
1.0,3.0,140,-23.5236789,-46.6838611,1647350,2,70.68711165789827,0,14.314679101208153,0.48844794942130537,"(60, 75]"
3.0,1.0,160,-23.536558,-46.655327,1733520,3,311.9991943639144,0,14.365665158253625,0.5659940841727775,"(300, 315]"
3.0,1.0,110,-23.5705517,-46.6389924,701323,1,49.0,1,13.460725256098286,-0.8103545817367329,"(45, 60]"
1.0,1.0,41,-23.5956093,-46.6787005,624020,2,3.0,1,13.34393930063144,-0.9879776411475535,"(0, 15]"
4.0,4.0,279,-23.614871,-46.633224799999994,2925750,2,40.3369989388216,0,14.889061757829657,1.3620427608332828,"(30, 45]"
3.0,2.0,98,-23.552136800000003,-46.679527,1101330,1,315.51176223504564,0,13.912030006308584,-0.12395243570345643,"(315, 330]"
3.0,2.0,64,-23.601746600000002,-46.6288744,682747,3,80.47321991042381,0,13.433881110001746,-0.8511826020057633,"(75, 90]"
1.0,2.0,55,-23.63456,-46.731995,477205,1,54.0,1,13.075703542471365,-1.3959449846291907,"(45, 60]"
1.0,1.0,50,-23.5373634,-46.6621295,560319,1,93.97897187498106,0,13.236263328079625,-1.1517450701439167,"(90, 105]"
3.0,2.0,137,-23.615119699999997,-46.6856933,1793640,3,332.0124294072564,0,14.399758190093184,0.6178471395827848,"(330, 345]"
3.0,2.0,107,-23.497223899999998,-46.6320562,612682,2,67.0,1,13.325602952286708,-1.0158659114313764,"(60, 75]"
3.0,1.0,96,-23.4960447,-46.6259796,640086,3,96.0,1,13.36935938359719,-0.9493155187304854,"(90, 105]"
3.0,2.0,130,-23.541941100000003,-46.6980079,1723280,2,254.99936633261464,0,14.359740589850565,0.5569832406922107,"(240, 255]"
3.0,3.0,116,-23.617139,-46.682916299999995,1269450,2,320.6805606686472,0,14.054095081508775,0.09211835116140826,"(315, 330]"
2.0,1.0,54,-23.5328287,-46.6842201,673806,2,237.0620726417868,0,13.420698998740043,-0.8712316474790622,"(225, 240]"
4.0,4.0,330,-23.5352452,-46.575463,2054370,3,160.0,1,14.535480276334534,0.8242706953214853,"(150, 165]"
3.0,2.0,120,-23.6118517,-46.6593718,1225130,1,2.3103889413382417,0,14.018558335018932,0.03806950934819385,"(0, 15]"
1.0,1.0,35,-23.6003462,-46.6806385,477320,1,9.598248807238182,0,13.075944499511985,-1.395578506257964,"(0, 15]"
2.0,1.0,85,-23.5465172,-46.6533059,900332,3,110.0,1,13.710519973873328,-0.4304347376210449,"(105, 120]"
3.0,3.0,240,-23.560662100000002,-46.681444,2376080,2,64.0,1,14.680963049792682,1.0455395560325986,"(60, 75]"
2.0,1.0,70,-23.6063888,-46.655723200000004,772269,3,65.0405912171988,0,13.557089508794451,-0.6637914670770286,"(60, 75]"
3.0,2.0,280,-23.582832999999997,-46.672401,3920720,3,288.7472028031536,0,15.181786123425288,1.8072555192796405,"(285, 300]"
3.0,2.0,107,-23.623927399999996,-46.7339643,510303,1,18.0,1,13.1427619055477,-1.2939540255186865,"(15, 30]"
3.0,2.0,115,-23.6131897,-46.659792100000004,1127110,3,247.13600659111117,0,13.935168279742479,-0.08876078187501826,"(240, 255]"
3.0,2.0,300,-23.5490704,-46.659584499999994,3361920,3,187.316249545439,0,15.028023094756712,1.573392984463629,"(180, 195]"
4.0,4.0,209,-23.634705399999998,-46.71462929999999,2074450,3,272.0,1,14.545207098326665,0.8390644937168531,"(270, 285]"
3.0,1.0,290,-23.5421112,-46.656082399999995,3380190,2,150.66221964184157,0,15.033442774738376,1.58163592887867,"(150, 165]"
3.0,2.0,160,-23.5620371,-46.6832526,1829600,1,50.0,1,14.419608468258115,0.6480379885056403,"(45, 60]"
3.0,2.0,450,-23.6366667,-46.73,4102430,2,41.23633763761039,0,15.227090282792144,1.8761598953119174,"(30, 45]"
2.0,1.0,60,-23.581631100000003,-46.6361994,300326,3,2.0,1,12.612627160019661,-2.1002509387412656,"(0, 15]"
3.0,2.0,240,-23.568681100000003,-46.6652077,3520830,2,346.8552416448177,0,15.074207599257344,1.643636302283672,"(345, 360]"
2.0,1.0,70,-23.6247357,-46.635561700000004,617234,1,317.6303801596241,0,13.33300510557557,-1.0046077673494136,"(315, 330]"
2.0,1.0,98,-23.573335800000002,-46.645036100000006,946723,1,34.06168559054685,0,13.760762883015673,-0.354018877512792,"(30, 45]"
2.0,2.0,80,-23.563595499999998,-46.6447197,968959,2,76.0,1,13.783978610351111,-0.31870942185706735,"(75, 90]"
4.0,4.0,298,-23.6255533,-46.6712593,2334830,3,86.0,1,14.663450069592141,1.0189035696232196,"(75, 90]"
3.0,2.0,140,-23.566469,-46.6619119,1980070,2,82.73590105986884,0,14.498643260613672,0.7682442372962186,"(75, 90]"
4.0,5.0,381,-23.555613,-46.5682135,3766000,3,230.7457438039357,0,15.141524253732923,1.7460201040812096,"(225, 240]"
3.0,2.0,230,-23.569620399999998,-46.6340114,1500580,3,283.0,1,14.221362924411581,0.34652073951948065,"(270, 285]"
4.0,4.0,209,-23.575788600000003,-46.691798,3351760,2,143.0,1,15.024996437326104,1.5687896556604006,"(135, 150]"
3.0,3.0,300,-23.5944691,-46.669331,3773090,3,286.1857605367918,0,15.143405117394,1.7488807627664051,"(285, 300]"
3.0,2.0,172,-23.5598641,-46.6680594,1898300,1,76.0,1,14.45646983356562,0.7041014805052217,"(75, 90]"
3.0,2.0,180,-23.605619,-46.62144,1234060,3,89.0,1,14.025820914964772,0.04911537238916488,"(75, 90]"
3.0,1.0,107,-23.5850197,-46.686780600000006,1139640,1,324.0,1,13.946223858494692,-0.07194603977974263,"(315, 330]"
3.0,2.0,70,-23.4988253,-46.7052165,383190,3,47.0,1,12.856288838372969,-1.7296590075687144,"(45, 60]"
4.0,4.0,230,-23.5368074,-46.6668152,2959240,1,11.0,1,14.900443374500373,1.3793533832108835,"(0, 15]"
4.0,2.0,168,-23.541183399999998,-46.66036,1882670,3,234.7927890499211,0,14.448202071184173,0.6915268070969008,"(225, 240]"
3.0,2.0,216,-23.560869,-46.6670874,2472440,3,96.0,1,14.72071647970693,1.1060016708067237,"(90, 105]"
2.0,2.0,120,-23.587699,-46.674153999999994,2005890,3,153.1467495755021,0,14.511598909038677,0.7879488490425645,"(150, 165]"
3.0,5.0,340,-23.540909399999997,-46.6622599,4805990,1,223.20494557071632,0,15.385373822617622,2.1168978032717267,"(210, 225]"
3.0,1.0,175,-23.5596971,-46.664328399999995,1796010,3,79.0,1,14.40107865254713,0.6198554682381379,"(75, 90]"
4.0,3.0,140,-23.5280148,-46.6922897,1108610,1,43.0,1,13.918618438343294,-0.11393190326830552,"(30, 45]"
2.0,1.0,85,-23.6219665,-46.6361753,759653,2,18.414386733917784,0,13.540618345440883,-0.6888429248077207,"(15, 30]"
2.0,2.0,86,-23.6320732,-46.6616422,737400,3,101.0,1,13.510887120897346,-0.7340619842600573,"(90, 105]"
2.0,1.0,91,-23.5860036,-46.6857661,1097060,3,173.98465119188285,0,13.908145343910125,-0.12986072850488276,"(165, 180]"
3.0,2.0,186,-23.6179883,-46.680201200000006,1515160,2,227.4708571094505,0,14.231032261906346,0.3612271081186016,"(225, 240]"
2.0,2.0,181,-23.5752476,-46.6561729,2821750,3,353.8887491708963,0,14.852868172207817,1.3069949138254826,"(345, 360]"
2.0,1.0,62,-23.603793399999997,-46.6715294,665158,2,5.0,1,13.407781388803041,-0.8908784054142431,"(0, 15]"
2.0,2.0,61,-23.601446,-46.717651000000004,546853,2,282.0,1,13.211937135356717,-1.188743463983207,"(270, 285]"
2.0,1.0,85,-23.5753638,-46.6878115,689456,1,23.0,1,13.44365961023887,-0.8363102047074391,"(15, 30]"
3.0,2.0,82,-23.6059391,-46.6299762,824819,1,104.21785193875549,0,13.622920459693521,-0.5636673138269757,"(90, 105]"
3.0,2.0,118,-23.6053465,-46.6606521,1206630,3,4.8338455922578225,0,14.003342736685948,0.014927675932803901,"(0, 15]"
4.0,3.0,120,-23.613260399999998,-46.7323233,768165,3,16.0,1,13.551761134606997,-0.6718955419298482,"(15, 30]"
2.0,1.0,96,-23.6310732,-46.6949654,652646,2,27.0,1,13.388791680161921,-0.9197603898332811,"(15, 30]"
3.0,2.0,190,-23.6044055,-46.657321200000005,1972700,2,181.0,1,14.494914227651282,0.7625726457013582,"(180, 195]"
2.0,1.0,90,-23.554649100000002,-46.674570700000004,849441,3,23.42901974440013,0,13.652334942307098,-0.5189299961253353,"(15, 30]"
4.0,4.0,240,-23.626184100000003,-46.684757399999995,2913520,2,106.70902457122132,0,14.884872873364928,1.3556717680955928,"(105, 120]"
2.0,2.0,100,-23.588123,-46.629682,1054710,3,306.0,1,13.86877735371634,-0.18973661711770884,"(300, 315]"
3.0,2.0,284,-23.563133899999997,-46.6465941,2043100,3,33.0,1,14.529979309680087,0.8159041197090854,"(30, 45]"
4.0,4.0,305,-23.6366667,-46.73,2988850,2,64.07135837318856,0,14.910399590575574,1.394496073548631,"(60, 75]"
4.0,3.0,150,-23.621531,-46.621143599999996,999103,2,77.0,1,13.814614156316338,-0.2721149544032367,"(75, 90]"
4.0,4.0,420,-23.6046874,-46.6551342,4662320,2,16.864630728603633,0,15.355023950776326,2.070737825664594,"(15, 30]"
3.0,3.0,216,-23.5503549,-46.5926433,1602280,1,134.67302782370928,0,14.286938796971475,0.44625693691634233,"(120, 135]"
4.0,4.0,200,-23.5238611,-46.6991482,1869270,1,42.0,1,14.441059073251376,0.6806628197183081,"(30, 45]"
2.0,2.0,75,-23.6041301,-46.694557700000004,1072840,1,248.0,1,13.885820827967276,-0.1638147155727897,"(240, 255]"
4.0,3.0,180,-23.5453598,-46.654729100000004,1998420,1,228.0,1,14.507867926704963,0.7822742925937788,"(225, 240]"
2.0,1.0,85,-23.5619992,-46.687183600000004,837978,2,127.66485669639565,0,13.63874831948435,-0.5395942746611436,"(120, 135]"
3.0,3.0,119,-23.6161353,-46.625220500000005,913244,2,152.4770134532723,0,13.724759469690447,-0.40877748610142817,"(150, 165]"
4.0,2.0,129,-23.5977164,-46.6477172,1721270,2,244.100424849876,0,14.358573529386307,0.5552082254572854,"(240, 255]"
2.0,1.0,96,-23.603040300000004,-46.6707161,839407,2,2.0,1,13.64045216045332,-0.5370028547900799,"(0, 15]"
2.0,1.0,57,-23.581505399999998,-46.647407799999996,756371,2,31.804113885680326,0,13.536288597630193,-0.6954281605883228,"(30, 45]"
2.0,2.0,59,-23.5683698,-46.6555783,696074,3,100.93348229061571,0,13.453212692131704,-0.8217806525380513,"(90, 105]"
3.0,2.0,124,-23.5931589,-46.6251182,1280160,3,95.52781652082344,0,14.062496409236001,0.10489616787796084,"(90, 105]"
2.0,2.0,120,-23.5260897,-46.705005299999996,1163760,3,101.49165016271708,0,13.967167559730676,-0.040092172813883484,"(90, 105]"
3.0,3.0,210,-23.588596,-46.6857935,2741750,3,80.0,1,14.824107325352944,1.263251729217477,"(75, 90]"
4.0,6.0,472,-23.6366667,-46.73,4625370,2,275.58884208333853,0,15.347067141927731,2.058636090270257,"(270, 285]"
3.0,2.0,89,-23.557134,-46.5979929,697907,3,3.0,1,13.455842567899854,-0.817780800176165,"(0, 15]"
2.0,1.0,70,-23.6325527,-46.6903552,356385,2,24.0,1,12.783769692101297,-1.8399554261332909,"(15, 30]"
3.0,2.0,149,-23.5979785,-46.7164256,731354,1,66.0,1,13.502654256963773,-0.7465835796329651,"(60, 75]"
3.0,3.0,96,-23.605155,-46.64723789999999,878616,3,16.0,1,13.686104359300888,-0.4675691356778682,"(15, 30]"
1.0,1.0,36,-23.553818,-46.65028,542683,3,219.92594083484954,0,13.20428247739835,-1.2003856495514418,"(210, 225]"
3.0,1.0,89,-23.6116053,-46.6834927,898655,1,244.0,1,13.70865559283958,-0.43327032741262594,"(240, 255]"
2.0,1.0,86,-23.6132354,-46.65812639999999,743244,2,2.0,1,13.518781013626146,-0.7220559397699867,"(0, 15]"
2.0,2.0,108,-23.6011079,-46.716117499999996,1325930,1,190.27303427916274,0,14.09762541217492,0.15832486100394244,"(180, 195]"
4.0,4.0,216,-23.5941542,-46.6670824,3008710,2,278.92509138348333,0,14.917022305801806,1.4045687482584246,"(270, 285]"
2.0,2.0,65,-23.6011079,-46.716117499999996,798013,3,223.2743207189408,0,13.589881420137703,-0.6139173225925044,"(210, 225]"
2.0,1.0,78,-23.5567032,-46.5686036,770993,1,134.24076120404308,0,13.55543587041402,-0.6663065324127309,"(120, 135]"
3.0,3.0,150,-23.587483499999998,-46.6783846,2057140,3,211.1034294565189,0,14.53682771271273,0.8263200493803703,"(210, 225]"
3.0,2.0,90,-23.613553399999997,-46.7291109,411921,1,19.0,1,12.928589290019946,-1.6196952078379658,"(15, 30]"
3.0,2.0,70,-23.5693556,-46.6266711,592336,3,21.0,1,13.291831008657736,-1.0672306147096808,"(15, 30]"
2.0,2.0,90,-23.587699,-46.674153999999994,1504420,2,114.84235351736298,0,14.223918664534335,0.3504078368836095,"(105, 120]"
3.0,2.0,90,-23.613425600000003,-46.6647081,1308980,3,26.35097180778325,0,14.084759529889826,0.13875677711609236,"(15, 30]"
2.0,1.0,95,-23.5693125,-46.6633775,1414300,1,17.0,1,14.162145974071906,0.2564560065961993,"(15, 30]"
4.0,2.0,276,-23.5640802,-46.6690545,4079400,1,69.7311239200865,0,15.221460721876664,1.8675977370545314,"(60, 75]"
3.0,3.0,145,-23.634509,-46.729274,1088710,3,36.0,1,13.900504985611743,-0.1414811653162136,"(30, 45]"
3.0,1.0,106,-23.5660776,-46.6802643,1696230,1,156.0237480470526,0,14.343919288889412,0.5329201770357485,"(150, 165]"
3.0,2.0,106,-23.5915956,-46.6745317,1456960,2,304.3770855171236,0,14.19186331748896,0.30165395385105953,"(300, 315]"
1.0,1.0,58,-23.587699,-46.674153999999994,969514,3,289.06726858595835,0,13.784551225437884,-0.31783851539258046,"(285, 300]"
3.0,3.0,149,-23.5718418,-46.6487444,2282880,3,91.96654375696129,0,14.640948799755687,0.9846807525644168,"(90, 105]"
3.0,1.0,100,-23.5859497,-46.7199379,665755,1,154.1561830319979,0,13.408678516027607,-0.8895139392704245,"(150, 165]"
1.0,2.0,53,-23.626804699999997,-46.7304217,509938,2,77.0,1,13.142046389703783,-1.2950422737823184,"(75, 90]"
3.0,2.0,90,-23.538733999999998,-46.703882,665667,2,5.551062672335156,0,13.408546326732344,-0.8897149897045463,"(0, 15]"
2.0,1.0,95,-23.5307241,-46.6881112,1103010,1,38.78803402258194,0,13.913554270987362,-0.12163413848600277,"(30, 45]"
3.0,2.0,98,-23.5568517,-46.6043505,577026,3,2.0,1,13.265644338156275,-1.107058661769442,"(0, 15]"
2.0,1.0,103,-23.5518379,-46.6468439,783316,3,26.21061452099741,0,13.571292746171016,-0.6421893620441185,"(15, 30]"
3.0,1.0,80,-23.5719123,-46.6355958,875650,1,68.01426829837024,0,13.682722888708952,-0.4727121098432671,"(60, 75]"
3.0,2.0,270,-23.5663638,-46.666165899999996,4295670,1,50.0,1,15.273118329370437,1.9461652518572183,"(45, 60]"
3.0,2.0,92,-23.58687,-46.63351,1038850,3,265.0,1,13.853625852675346,-0.21278096315066525,"(255, 270]"
4.0,4.0,165,-23.5997697,-46.6658232,2458650,3,83.99287407978112,0,14.715123383512802,1.0974949727743393,"(75, 90]"
4.0,4.0,291,-23.6392779,-46.715756899999995,2829480,1,167.96944301836194,0,14.855603860574861,1.311155699558721,"(165, 180]"
3.0,1.0,140,-23.5779909,-46.6356803,971030,2,73.0,1,13.786113672613482,-0.3154621453368827,"(60, 75]"
3.0,2.0,115,-23.5580985,-46.6643247,1263070,1,12.037880347837348,0,14.049056615112857,0.08445520525996747,"(0, 15]"
3.0,1.0,110,-23.5725726,-46.6547438,1118690,1,13.232487266902025,0,13.927669809750368,-0.10016541675234397,"(0, 15]"
4.0,3.0,229,-23.602330399999996,-46.6725439,2410560,3,50.49609543264758,0,14.695370058460746,1.0674515825802275,"(45, 60]"
3.0,2.0,76,-23.6073,-46.620271,576872,3,97.0,1,13.265377417277664,-1.1074646292754655,"(90, 105]"
2.0,2.0,61,-23.5624033,-46.6602945,717274,3,54.153183546533974,0,13.483214588586474,-0.7761499205281922,"(45, 60]"
3.0,1.0,110,-23.565791,-46.634092200000005,930814,2,27.801980509841037,0,13.743815825450172,-0.37979413619661656,"(15, 30]"
1.0,1.0,120,-23.5983982,-46.6421498,1276410,1,272.3902446325846,0,14.059562791337182,0.10043434552742592,"(270, 285]"
1.0,1.0,46,-23.6051031,-46.6706951,558694,2,259.205282635115,0,13.233358986060496,-1.156162365981852,"(255, 270]"
3.0,2.0,120,-23.5620851,-46.68709929999999,1261040,2,242.0,1,14.047448128296367,0.08200881221360425,"(240, 255]"
1.0,1.0,51,-23.6262129,-46.6744411,733768,2,196.9389651260152,0,13.505949544167384,-0.7415716842179467,"(195, 210]"
1.0,1.0,50,-23.6462268,-46.70099329999999,406497,1,29.0,1,12.9153342879087,-1.6398551150638394,"(15, 30]"
4.0,2.0,300,-23.5384588,-46.656417299999994,2547240,1,128.1018665672797,0,14.750521370608187,1.15133277150393,"(120, 135]"
4.0,2.0,145,-23.569786399999998,-46.653600399999995,1607900,2,15.0,1,14.290440159661534,0.4515822583612809,"(0, 15]"
3.0,3.0,213,-23.5354451,-46.6700823,2280240,3,10.687177764138957,0,14.639791697098973,0.9829208824403389,"(0, 15]"
3.0,1.0,125,-23.5695188,-46.652132200000004,1277440,3,57.0,1,14.060369416040452,0.1016611638294925,"(45, 60]"
4.0,2.0,203,-23.6170741,-46.6800011,1844710,2,76.52934669489458,0,14.427833183621111,0.6605471904873222,"(75, 90]"
2.0,1.0,65,-23.620091100000003,-46.6641234,647624,3,81.0,1,13.38106710411709,-0.9315089157947264,"(75, 90]"
3.0,2.0,79,-23.5594607,-46.59033170000001,584050,2,1.0,1,13.277743586764553,-1.0886565727015953,"(0, 15]"
4.0,2.0,168,-23.5699904,-46.658909,2061970,3,149.18807517894618,0,14.539172879444624,0.8298868797246728,"(135, 150]"
4.0,4.0,353,-23.6298378,-46.7216514,2533840,1,30.0,1,14.745246891248948,1.1433106668181219,"(15, 30]"
2.0,1.0,73,-23.602142,-46.676055299999994,714513,3,29.0,1,13.479357870281861,-0.7820157123677388,"(15, 30]"
3.0,1.0,122,-23.5571393,-46.6788005,1241350,3,222.98200133513384,0,14.031710860618304,0.05807355715172271,"(210, 225]"
3.0,2.0,221,-23.5833095,-46.6800679,2960880,2,71.0,1,14.900997417150828,1.3801960423322177,"(60, 75]"
4.0,3.0,257,-23.5612927,-46.660512100000005,3716360,1,126.82310232330916,0,15.128255521667754,1.7258393145804811,"(120, 135]"
2.0,1.0,100,-23.5440145,-46.6938448,966492,1,100.0,1,13.781429334976256,-0.32258668680345937,"(90, 105]"
2.0,1.0,52,-23.5486537,-46.5953517,336368,3,35.0,1,12.725964050634893,-1.9278736595152366,"(30, 45]"
3.0,1.0,135,-23.619282899999998,-46.67532070000001,946788,2,73.0,1,13.760831538472516,-0.3539144574886462,"(60, 75]"
2.0,2.0,100,-23.5823574,-46.6765956,1458550,1,176.0,1,14.19295403511086,0.30331285710000677,"(165, 180]"
3.0,1.0,82,-23.573979,-46.73659979999999,493958,1,5.0,1,13.110207796774288,-1.3434664893557227,"(0, 15]"
3.0,3.0,90,-23.6092296,-46.70818010000001,809255,3,42.176355494198475,0,13.60387058603348,-0.5926408049232292,"(30, 45]"
4.0,4.0,220,-23.5351832,-46.665014500000005,3245020,2,118.0,1,14.992632379593994,1.5195662458218966,"(105, 120]"
3.0,3.0,160,-23.6104393,-46.6885403,1588110,2,80.0,1,14.278055817590712,0.43274656259104693,"(75, 90]"
4.0,3.0,200,-23.6095009,-46.7379694,1470940,2,74.0,1,14.201412890009651,0.31617816851720026,"(60, 75]"
2.0,1.0,80,-23.6149954,-46.596954100000005,391435,1,143.28718876974062,0,12.877577307231048,-1.697280773785136,"(135, 150]"
1.0,1.0,46,-23.524711800000002,-46.7093093,415094,2,1.0,1,12.936262688678294,-1.6080245190096198,"(0, 15]"
3.0,2.0,337,-23.569221399999996,-46.656812,3035360,1,21.0,1,14.925840921036531,1.4179812293354275,"(15, 30]"
2.0,1.0,98,-23.563190300000002,-46.6521938,884149,3,117.0,1,13.692382010483124,-0.4580212786222373,"(105, 120]"
3.0,2.0,180,-23.5971659,-46.6270433,1720240,1,14.0,1,14.357974955253336,0.5542978371459735,"(0, 15]"
4.0,5.0,640,-23.6274052,-46.723994399999995,3816200,2,107.0,1,15.154765983119118,1.7661598244445353,"(105, 120]"
3.0,2.0,97,-23.5278661,-46.726235700000004,1021120,1,340.6006495004254,0,13.836411601388365,-0.2389626043149434,"(330, 345]"
3.0,2.0,150,-23.57969,-46.6344425,1064420,2,31.0,1,13.877941547316077,-0.17579853614117813,"(30, 45]"
3.0,2.0,82,-23.611813199999997,-46.6330541,808159,2,33.979288961036765,0,13.60251533770188,-0.5947020404027702,"(30, 45]"
3.0,1.0,125,-23.577488,-46.641607,1438960,1,189.0,1,14.179431883347961,0.28274663442072717,"(180, 195]"
2.0,1.0,110,-23.5891793,-46.671393,1169370,1,157.12279165864814,0,13.971976555373962,-0.03277803546372738,"(150, 165]"
3.0,2.0,109,-23.5810408,-46.6477729,825221,1,67.0,1,13.623407720027444,-0.5629262258177629,"(60, 75]"
2.0,1.0,65,-23.5541148,-46.6781983,666860,2,279.69898483913016,0,13.41033690737824,-0.886991645008051,"(270, 285]"
4.0,2.0,320,-23.5488327,-46.6542633,2707490,1,3.0,1,14.811532933752035,1.2441269817471594,"(0, 15]"
2.0,1.0,69,-23.5784539,-46.618146,501821,2,231.5862485465429,0,13.126000754121614,-1.3194465343023685,"(225, 240]"
3.0,2.0,110,-23.611948100000003,-46.6182593,832151,3,28.0492751970672,0,13.63177039542483,-0.5502071965217702,"(15, 30]"
3.0,3.0,119,-23.6373279,-46.6470622,817235,3,84.31560028698944,0,13.61368319381874,-0.5777165324912481,"(75, 90]"
3.0,2.0,103,-23.5271662,-46.692521299999996,997258,2,94.0,1,13.81276579454518,-0.2749261800457263,"(90, 105]"
3.0,2.0,96,-23.645177399999998,-46.6364424,727797,1,27.54144631953638,0,13.497778816148726,-0.7539987753222349,"(15, 30]"
3.0,1.0,84,-23.562826100000002,-46.6439527,919055,1,100.0,1,13.731102335281095,-0.3991304426094358,"(90, 105]"
3.0,1.0,145,-23.5626733,-46.6672397,1754420,1,71.68512689586035,0,14.377649445918417,0.5842213258934993,"(60, 75]"
2.0,1.0,58,-23.533538,-46.680071999999996,560438,2,27.0,1,13.23647568417125,-1.1514220917641262,"(15, 30]"
3.0,2.0,86,-23.5533272,-46.571411299999994,605580,2,11.0,1,13.313943606769085,-1.0335989394593572,"(0, 15]"
2.0,2.0,86,-23.600451800000002,-46.680143799999996,1499990,2,2.2198820787848033,0,14.220969666054438,0.34592262177274197,"(0, 15]"
3.0,2.0,113,-23.502981,-46.638358000000004,834558,2,93.0,1,13.634658720603401,-0.5458142611491886,"(90, 105]"
3.0,1.0,110,-23.5866752,-46.6394335,988993,2,47.0,1,13.804443543852372,-0.2875837262663428,"(45, 60]"
5.0,4.0,224,-23.590913,-46.6081336,1298420,2,89.01595827730276,0,14.076659468804035,0.12643716534666827,"(75, 90]"
3.0,2.0,124,-23.6222715,-46.6956257,1636710,1,155.4431762971055,0,14.308199298312106,0.47859263411242187,"(150, 165]"
3.0,2.0,210,-23.5384247,-46.6562794,1945280,1,46.0,1,14.480916997607176,0.7412838630410405,"(45, 60]"
3.0,3.0,165,-23.5904222,-46.626862200000005,1651860,2,151.38619709481105,0,14.31741308908722,0.49260614883433135,"(150, 165]"
3.0,2.0,129,-23.587893899999997,-46.677986600000004,2412570,2,356.14520341652496,0,14.696203541814036,1.068719250961991,"(345, 360]"
1.0,1.0,70,-23.566888600000002,-46.6624209,920582,3,288.47838106105706,0,13.73276244397709,-0.39660553638797713,"(285, 300]"
2.0,2.0,60,-23.519213699999998,-46.706185600000005,353712,2,111.0,1,12.776241128829712,-1.851405830729642,"(105, 120]"
3.0,2.0,108,-23.521127399999997,-46.7103302,905530,1,14.0,1,13.716276790948749,-0.42167903187443273,"(0, 15]"
